latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.4611,-48.0517,334.4,1.6,1.3,2000-12-11,1411,Terra,MODIS,65,6.2,290.7,52.5,D,0
-1.6225,-53.9882,322,1.1,1,2000-12-11,1411,Terra,MODIS,70,6.2,299.6,10.1,D,0
-1.6239,-53.9787,320.1,1.1,1,2000-12-11,1411,Terra,MODIS,54,6.2,299.2,8.3,D,0
-2.4815,-48.2344,321.8,1.6,1.2,2000-12-11,1411,Terra,MODIS,76,6.2,295.6,23.9,D,0
-1.4255,-55.5449,315.1,1.3,1.1,2000-12-11,1411,Terra,MODIS,61,6.2,295.5,9.7,D,0
-2.3544,-49.3573,315.5,1.3,1.1,2000-12-11,1411,Terra,MODIS,66,6.2,294,9.3,D,0
-2.3561,-49.3456,322.2,1.3,1.1,2000-12-11,1411,Terra,MODIS,76,6.2,295.2,17.6,D,0
-1.7319,-53.7432,315.8,1,1,2000-12-11,1411,Terra,MODIS,40,6.2,297.6,6.2,D,0
-2.3267,-49.6896,317.6,1.2,1.1,2000-12-11,1411,Terra,MODIS,25,6.2,295.4,10.3,D,0
-2.3284,-49.6785,332.4,1.3,1.1,2000-12-11,1411,Terra,MODIS,85,6.2,296.4,32.8,D,0
-2.3383,-49.6799,319.8,1.3,1.1,2000-12-11,1411,Terra,MODIS,73,6.2,293.9,13.8,D,0
-2.4989,-48.7289,349,1.4,1.2,2000-12-11,1411,Terra,MODIS,95,6.2,299.6,87.4,D,0
-2.5008,-48.716,342.6,1.5,1.2,2000-12-11,1411,Terra,MODIS,92,6.2,298.1,66.9,D,0
-2.7896,-46.7504,318.7,2.1,1.4,2000-12-11,1411,Terra,MODIS,35,6.2,289.6,29.4,D,0
-2.7923,-46.7319,326.1,2.1,1.4,2000-12-11,1411,Terra,MODIS,75,6.2,290.7,52.6,D,0
-2.5051,-48.6431,316.8,1.5,1.2,2000-12-11,1411,Terra,MODIS,60,6.2,296.7,16.2,D,0
-2.5048,-48.7225,357.8,1.5,1.2,2000-12-11,1411,Terra,MODIS,99,6.2,298.7,122.3,D,0
-2.7811,-46.7361,328.3,2.1,1.4,2000-12-11,1411,Terra,MODIS,78,6.2,289.9,61.7,D,0
-2.7936,-46.7379,320.5,2.1,1.4,2000-12-11,1411,Terra,MODIS,75,6.2,290.2,39.8,D,0
-1.5877,-55.347,336.9,1.2,1.1,2000-12-11,1411,Terra,MODIS,87,6.2,300.3,40.5,D,0
-1.5893,-55.3361,320.3,1.2,1.1,2000-12-11,1411,Terra,MODIS,41,6.2,296.2,12.4,D,0
-2.5233,-48.9702,315.4,1.4,1.2,2000-12-11,1411,Terra,MODIS,66,6.2,293,14,D,0
-2.4163,-49.7757,316.6,1.2,1.1,2000-12-11,1411,Terra,MODIS,47,6.2,295.2,8.4,D,0
-2.3154,-50.5308,319.7,1.1,1.1,2000-12-11,1411,Terra,MODIS,74,6.2,292.1,15.4,D,0
-1.7267,-54.6,314.3,1.1,1.1,2000-12-11,1411,Terra,MODIS,33,6.2,293,6,D,0
-2.0129,-52.6473,320.6,1,1,2000-12-11,1411,Terra,MODIS,70,6.2,294.4,12.5,D,0
-2.9216,-46.9287,323.2,2,1.4,2000-12-11,1411,Terra,MODIS,74,6.2,288.2,44.6,D,0
-2.9242,-46.9109,328.4,2,1.4,2000-12-11,1411,Terra,MODIS,78,6.2,287,61.4,D,0
-2.9266,-46.9169,325.3,2,1.4,2000-12-11,1411,Terra,MODIS,69,6.2,286.6,47.9,D,0
-2.4575,-50.4189,310.8,1.1,1.1,2000-12-11,1411,Terra,MODIS,49,6.2,292.1,6.4,D,0
-2.5879,-49.7217,341.4,1.3,1.1,2000-12-11,1411,Terra,MODIS,91,6.2,295.6,52.3,D,0
-3.3507,-44.8897,316.7,3,1.6,2000-12-11,1411,Terra,MODIS,66,6.2,288.9,33.9,D,0
-3.3543,-44.8633,316.4,3,1.6,2000-12-11,1411,Terra,MODIS,65,6.2,289.5,32.4,D,0
-2.8009,-49.1031,321.4,1.4,1.2,2000-12-11,1411,Terra,MODIS,57,6.2,300.5,20.3,D,0
-1.8507,-55.643,319.9,1.3,1.1,2000-12-11,1411,Terra,MODIS,39,6.2,293,11.6,D,0
-3.57,-44.2992,309.8,3.3,1.7,2000-12-11,1411,Terra,MODIS,47,6.2,284.5,29.4,D,0
-2.0856,-54.8271,315.3,1.1,1.1,2000-12-11,1411,Terra,MODIS,46,6.2,295.8,6.3,D,0
-2.9539,-48.9464,320.8,1.4,1.2,2000-12-11,1411,Terra,MODIS,76,6.2,295.6,17.5,D,0
-3.1964,-47.2226,311.2,1.9,1.4,2000-12-11,1411,Terra,MODIS,55,6.2,285.3,16,D,0
-3.3092,-46.4106,311.4,2.2,1.5,2000-12-11,1411,Terra,MODIS,60,6.2,286.9,21,D,0
-3.8415,-42.6198,312.2,4.6,2,2000-12-11,1411,Terra,MODIS,46,6.2,286.4,44.4,D,0
-2.5511,-51.8695,323.7,1,1,2000-12-11,1411,Terra,MODIS,79,6.2,294.7,16.1,D,0
-3.2197,-48.0419,315.2,1.7,1.3,2000-12-11,1411,Terra,MODIS,49,6.2,290.7,16.4,D,0
-3.4587,-46.375,312.1,2.3,1.5,2000-12-11,1411,Terra,MODIS,58,6.2,289,18.1,D,0
-3.2533,-47.9707,338.6,1.7,1.3,2000-12-11,1411,Terra,MODIS,85,6.2,288.6,76.8,D,0
-3.2555,-47.9558,345.4,1.7,1.3,2000-12-11,1411,Terra,MODIS,88,6.2,289.1,102.7,D,0
-2.6189,-52.4139,311.8,1,1,2000-12-11,1411,Terra,MODIS,43,6.2,293.6,6.3,D,0
-3.253,-47.9617,358.5,1.7,1.3,2000-12-11,1411,Terra,MODIS,86,6.2,290.3,167.9,D,0
-3.255,-47.9469,312.7,1.7,1.3,2000-12-11,1411,Terra,MODIS,51,6.2,288.4,13.9,D,0
-3.4777,-46.8994,308.2,2.1,1.4,2000-12-11,1411,Terra,MODIS,33,6.2,287.2,11.9,D,0
-3.1028,-49.6929,316.3,1.3,1.1,2000-12-11,1411,Terra,MODIS,70,6.2,291.3,12,D,0
-3.1679,-49.5969,315.3,1.3,1.1,2000-12-11,1411,Terra,MODIS,65,6.2,292.8,11.8,D,0
-3.4417,-47.7749,314.9,1.8,1.3,2000-12-11,1411,Terra,MODIS,51,6.2,286.3,19.5,D,0
-3.4439,-47.7592,311.8,1.8,1.3,2000-12-11,1411,Terra,MODIS,45,6.2,286.5,13.9,D,0
-2.8503,-51.9024,324.5,1,1,2000-12-11,1411,Terra,MODIS,57,6.2,292.1,17.4,D,0
-3.4533,-47.7763,350.8,1.8,1.3,2000-12-11,1411,Terra,MODIS,83,6.2,287.4,133.3,D,0
-3.4556,-47.7604,345.1,1.8,1.3,2000-12-11,1411,Terra,MODIS,81,6.2,286.2,107,D,0
-3.4491,-47.7824,325.2,1.8,1.3,2000-12-11,1411,Terra,MODIS,61,6.2,286.7,37.9,D,0
-3.4513,-47.7664,351.8,1.8,1.3,2000-12-11,1411,Terra,MODIS,91,6.2,288.8,137.6,D,0
-3.2237,-49.7047,316.2,1.3,1.1,2000-12-11,1411,Terra,MODIS,70,6.2,293.8,13.1,D,0
-3.2149,-49.977,315.4,1.2,1.1,2000-12-11,1411,Terra,MODIS,41,6.2,296.3,10.7,D,0
-2.9133,-52.2277,315.6,1,1,2000-12-11,1411,Terra,MODIS,36,6.2,294.8,7.4,D,0
-3.5718,-47.6434,308.5,1.8,1.3,2000-12-11,1411,Terra,MODIS,34,6.2,283.5,9.6,D,0
-4.1148,-45.174,321.9,2.9,1.6,2000-12-11,1412,Terra,MODIS,36,6.2,286.8,56.7,D,0
-4.1163,-45.1797,322.7,2.9,1.6,2000-12-11,1412,Terra,MODIS,0,6.2,286.6,67.2,D,0
-1.9547,-60.194,312.6,2.8,1.6,2000-12-11,1412,Terra,MODIS,65,6.2,289.4,30.1,D,0
-3.5499,-49.9245,320.1,1.3,1.1,2000-12-11,1412,Terra,MODIS,75,6.2,293.4,17.5,D,0
-3.2344,-52.1728,317.3,1,1,2000-12-11,1412,Terra,MODIS,0,6.2,291.7,9.4,D,0
-3.2357,-52.1638,315.3,1,1,2000-12-11,1412,Terra,MODIS,51,6.2,289.8,7.6,D,0
-2.5523,-56.8314,311.3,1.5,1.2,2000-12-11,1412,Terra,MODIS,0,6.2,291.3,7.3,D,0
-3.1462,-52.8352,308.2,1,1,2000-12-11,1412,Terra,MODIS,19,6.2,287.5,3.3,D,0
-3.9795,-47.219,326.8,2,1.4,2000-12-11,1412,Terra,MODIS,56,6.2,290.1,45.2,D,0
-3.9918,-47.2207,343.7,2,1.4,2000-12-11,1412,Terra,MODIS,80,6.2,287.2,114.9,D,0
-3.9827,-47.2251,346,2,1.4,2000-12-11,1412,Terra,MODIS,81,6.2,289.6,126.5,D,0
-3.9851,-47.2073,324.2,2,1.4,2000-12-11,1412,Terra,MODIS,61,6.2,289.4,39.8,D,0
-2.9348,-54.6295,320.3,1.1,1,2000-12-11,1412,Terra,MODIS,39,6.2,298.2,12.5,D,0
-3.7184,-49.2355,317,1.4,1.2,2000-12-11,1412,Terra,MODIS,38,6.2,294.3,12.2,D,0
-3.8059,-49.4162,312.8,1.4,1.2,2000-12-11,1412,Terra,MODIS,62,6.2,291.7,9.1,D,0
-4.0274,-48.0869,321.8,1.7,1.3,2000-12-11,1412,Terra,MODIS,76,6.2,291.2,32,D,0
-4.0295,-48.0722,313.2,1.7,1.3,2000-12-11,1412,Terra,MODIS,59,6.2,289,14.7,D,0
-4.1301,-48.4146,314.8,1.6,1.3,2000-12-11,1412,Terra,MODIS,67,6.2,287.6,17.9,D,0
-3.7908,-50.9453,313.1,1.1,1.1,2000-12-11,1412,Terra,MODIS,48,6.2,290.9,7.6,D,0
-3.7923,-50.9354,332.5,1.1,1.1,2000-12-11,1412,Terra,MODIS,86,6.2,291.9,31.4,D,0
-3.8017,-50.9367,315.7,1.1,1.1,2000-12-11,1412,Terra,MODIS,69,6.2,291.7,10.1,D,0
-3.7407,-51.5479,321.5,1.1,1,2000-12-11,1412,Terra,MODIS,53,6.2,296.7,14,D,0
-4.2791,-48.171,314.8,1.7,1.3,2000-12-11,1412,Terra,MODIS,34,6.2,290.1,15.8,D,0
-4.2812,-48.1554,316.2,1.7,1.3,2000-12-11,1412,Terra,MODIS,49,6.2,293.2,18.1,D,0
-4.3951,-47.3424,314.1,2,1.4,2000-12-11,1412,Terra,MODIS,16,6.2,291,18.4,D,0
-4.7254,-47.8587,314.9,1.8,1.3,2000-12-11,1412,Terra,MODIS,18,6.2,290.8,16.1,D,0
-5.1044,-47.4156,311.2,2,1.4,2000-12-11,1412,Terra,MODIS,48,6.2,285.7,12,D,0
-5.1069,-47.3975,318.7,2,1.4,2000-12-11,1412,Terra,MODIS,74,6.2,286.6,28.7,D,0
-15.9597,-54.8676,313.1,1,1,2000-12-11,1415,Terra,MODIS,51,6.2,289.3,5.6,D,0
-17.5358,-50.2564,313,1.9,1.3,2000-12-11,1415,Terra,MODIS,61,6.2,288.6,16.7,D,0
-18.3329,-49.5427,319.1,2.2,1.4,2000-12-11,1416,Terra,MODIS,58,6.2,295.5,28.3,D,0
-18.7024,-49.4862,321.5,2.2,1.4,2000-12-11,1416,Terra,MODIS,45,6.2,296.9,40.7,D,0
-19.4632,-51.1109,310.2,1.7,1.3,2000-12-11,1416,Terra,MODIS,22,6.2,285.8,7.8,D,0
-20.4975,-48.3253,315.3,2.9,1.6,2000-12-11,1416,Terra,MODIS,51,6.2,294.4,34.7,D,0
-20.4988,-48.3322,315.9,2.9,1.6,2000-12-11,1416,Terra,MODIS,56,6.2,294.7,37.9,D,0
-19.7464,-56.2269,315,1,1,2000-12-11,1416,Terra,MODIS,25,6.2,287.8,6.3,D,0
-19.7161,-57.7171,327.1,1,1,2000-12-11,1416,Terra,MODIS,80,6.2,296.3,16.5,D,0
-19.7176,-57.7072,316.7,1,1,2000-12-11,1416,Terra,MODIS,61,6.2,295.1,5.5,D,0
-21.6836,-47.8841,314.3,3.2,1.7,2000-12-11,1416,Terra,MODIS,26,6.2,289.9,43.5,D,0
-21.3904,-53.2641,319.4,1.3,1.1,2000-12-11,1416,Terra,MODIS,49,6.2,297.4,12.1,D,0
-21.6276,-52.8303,325.2,1.4,1.2,2000-12-11,1417,Terra,MODIS,21,6.2,301.7,18.7,D,0
-23.3787,-52.6948,328.6,1.5,1.2,2000-12-11,1417,Terra,MODIS,78,6.2,302.8,27.2,D,0
-23.7971,-50.9573,320.1,2,1.4,2000-12-11,1417,Terra,MODIS,58,6.2,298.6,29.8,D,0
-24.2417,-49.4731,322.6,2.6,1.6,2000-12-11,1417,Terra,MODIS,76,6.2,282.4,77,D,0
-24.3524,-50.9758,322.1,2.1,1.4,2000-12-11,1417,Terra,MODIS,73,6.2,296.6,41.9,D,0
-24.7411,-50.4458,315.7,2.3,1.5,2000-12-11,1417,Terra,MODIS,62,6.2,296.7,24.1,D,0
-24.849,-53.1912,320.5,1.5,1.2,2000-12-11,1417,Terra,MODIS,73,6.2,297,19.8,D,0
-25.5987,-52.7047,340.3,1.6,1.3,2000-12-11,1418,Terra,MODIS,85,6.2,298.3,70.9,D,0
-26.0209,-52.0893,318.1,1.8,1.3,2000-12-11,1418,Terra,MODIS,72,6.2,293.9,24.3,D,0
-26.0268,-52.0959,313.8,1.8,1.3,2000-12-11,1418,Terra,MODIS,64,6.2,293.8,16.4,D,0
-28.867,-52.0496,326.3,2,1.4,2000-12-11,1418,Terra,MODIS,80,6.2,297.8,52,D,0
-9.951,-36.1798,346.4,1.8,1.3,2000-12-12,0051,Terra,MODIS,100,6.2,275.5,133.5,N,0
-9.9531,-36.1965,341.9,1.8,1.3,2000-12-12,0051,Terra,MODIS,100,6.2,281,114.9,N,0
-26.0336,-52.1172,300.4,1,1,2000-12-12,0225,Terra,MODIS,27,6.2,289.4,4,N,0
-23.7966,-54.8839,302.6,1.2,1.1,2000-12-12,0226,Terra,MODIS,50,6.2,291.3,4.6,N,0
-21.9559,-47.1172,302.1,1.8,1.3,2000-12-12,0226,Terra,MODIS,47,6.2,290.4,10.1,N,0
-21.959,-47.1345,340.9,1.8,1.3,2000-12-12,0226,Terra,MODIS,100,6.2,291.5,103.9,N,0
-21.9474,-47.137,321.1,1.8,1.3,2000-12-12,0226,Terra,MODIS,100,6.2,290.8,42.7,N,0
-21.9498,-47.1241,331.1,1.8,1.3,2000-12-12,0226,Terra,MODIS,100,6.2,291.2,69.3,N,0
-21.9528,-47.1414,328,1.8,1.3,2000-12-12,0226,Terra,MODIS,100,6.2,291.3,59.9,N,0
-22.4818,-51.279,302.7,1,1,2000-12-12,0226,Terra,MODIS,51,6.2,290.9,4.7,N,0
-21.2039,-48.7733,301.2,1.4,1.2,2000-12-12,0226,Terra,MODIS,33,6.2,290.7,7.4,N,0
-21.8708,-53.5472,305.6,1,1,2000-12-12,0226,Terra,MODIS,55,6.2,289.2,6.5,N,0
-20.9085,-48.5917,301.7,1.5,1.2,2000-12-12,0226,Terra,MODIS,44,6.2,291.5,6.4,N,0
-21.0769,-52.7965,302.6,1,1,2000-12-12,0227,Terra,MODIS,50,6.2,287.4,4.4,N,0
-21.4753,-57.915,304.9,1.6,1.3,2000-12-12,0227,Terra,MODIS,59,6.2,288.9,7.6,N,0
-20.3608,-55.1427,312.9,1.1,1,2000-12-12,0227,Terra,MODIS,86,6.2,292.3,11.3,N,0
-19.4496,-57.6331,310.2,1.5,1.2,2000-12-12,0227,Terra,MODIS,79,6.2,289.8,14,N,0
-19.4452,-57.6252,305.8,1.5,1.2,2000-12-12,0227,Terra,MODIS,66,6.2,289.8,8.9,N,0
-19.4469,-57.6391,305.5,1.5,1.2,2000-12-12,0227,Terra,MODIS,65,6.2,289.3,8.6,N,0
-19.2471,-57.1946,300.5,1.4,1.2,2000-12-12,0227,Terra,MODIS,21,6.2,281.5,5.7,N,0
-3.6105,-49.3009,314.1,2.7,1.6,2000-12-12,0231,Terra,MODIS,89,6.2,285.5,51.8,N,0
-2.7859,-46.7623,301.2,4.4,1.9,2000-12-12,0231,Terra,MODIS,38,6.2,283,35.1,N,0
-3.1756,-52.4479,302.3,1.6,1.2,2000-12-12,0231,Terra,MODIS,48,6.2,288.7,9.4,N,0
-2.9343,-52.3655,306.5,1.6,1.2,2000-12-12,0231,Terra,MODIS,68,6.2,289.1,14.4,N,0
-2.9365,-52.3801,302.9,1.6,1.2,2000-12-12,0231,Terra,MODIS,52,6.2,289.3,9.7,N,0
-2.8844,-52.4945,308.9,1.6,1.2,2000-12-12,0231,Terra,MODIS,76,6.2,289.1,17.8,N,0
-2.8338,-52.7752,301.8,1.5,1.2,2000-12-12,0231,Terra,MODIS,44,6.2,289.6,6.9,N,0
-3.1113,-54.7447,301.3,1.1,1.1,2000-12-12,0231,Terra,MODIS,40,6.2,290.9,3.8,N,0
-2.707,-54.927,304.8,1.1,1.1,2000-12-12,0232,Terra,MODIS,62,6.2,291.1,6.5,N,0
-1.3009,-49.1224,301.9,3.1,1.7,2000-12-12,0232,Terra,MODIS,45,6.2,286.9,21.4,N,0
-1.9697,-60.2396,302.2,1.3,1.1,2000-12-12,0232,Terra,MODIS,33,6.2,288.6,6,N,0
-1.955,-60.2072,302.1,1.3,1.1,2000-12-12,0232,Terra,MODIS,47,6.2,290.5,4.5,N,0
0.775,-59.5431,312.9,1.1,1,2000-12-12,0233,Terra,MODIS,86,6.2,291.5,12.2,N,0
0.7736,-59.5528,308.1,1.1,1,2000-12-12,0233,Terra,MODIS,74,6.2,290.8,8.2,N,0
2.9206,-60.6093,305.2,1.2,1.1,2000-12-12,0233,Terra,MODIS,26,6.2,292.8,5,N,0
2.9302,-60.6107,309.7,1.2,1.1,2000-12-12,0233,Terra,MODIS,78,6.2,292.7,9,N,0
-1.707,-45.9005,319.8,2.6,1.6,2000-12-12,1316,Terra,MODIS,43,6.2,294.5,38.6,D,0
-1.7209,-45.9024,324.2,2.6,1.6,2000-12-12,1316,Terra,MODIS,76,6.2,293.6,57.3,D,0
-1.773,-46.4645,325,2.9,1.6,2000-12-12,1316,Terra,MODIS,79,6.2,291.9,70.1,D,0
-1.8677,-45.5922,319.5,2.4,1.5,2000-12-12,1316,Terra,MODIS,72,6.2,290.7,37.9,D,0
-1.7744,-46.4717,318.3,2.9,1.6,2000-12-12,1316,Terra,MODIS,70,6.2,292,42.8,D,0
-3.0344,-40.0312,335,1,1,2000-12-12,1316,Terra,MODIS,83,6.2,305.2,25.4,D,0
-2.9298,-41.1555,324.6,1.1,1.1,2000-12-12,1316,Terra,MODIS,71,6.2,299.3,11.3,D,0
-2.8446,-41.988,326.3,1.3,1.1,2000-12-12,1316,Terra,MODIS,75,6.2,297.5,23.1,D,0
-2.8463,-41.9766,317.4,1.3,1.1,2000-12-12,1316,Terra,MODIS,29,6.2,295.8,10.1,D,0
-3.0244,-40.7815,327.9,1.1,1,2000-12-12,1316,Terra,MODIS,75,6.2,297.8,19.2,D,0
-2.6969,-43.0494,332.8,1.5,1.2,2000-12-12,1316,Terra,MODIS,83,6.2,296.5,40.1,D,0
-2.6989,-43.0359,326.5,1.5,1.2,2000-12-12,1316,Terra,MODIS,73,6.2,296.7,25.8,D,0
-2.9469,-41.3688,327.3,1.2,1.1,2000-12-12,1316,Terra,MODIS,0,6.2,301.2,14.4,D,0
-2.7077,-43.0509,320,1.5,1.2,2000-12-12,1316,Terra,MODIS,54,6.2,294.9,15.3,D,0
-2.9076,-41.7012,349,1.2,1.1,2000-12-12,1316,Terra,MODIS,94,6.2,300.7,64.1,D,0
-2.9092,-41.6903,325.3,1.2,1.1,2000-12-12,1316,Terra,MODIS,71,6.2,300.2,14.5,D,0
-2.9174,-41.7027,347.5,1.2,1.1,2000-12-12,1316,Terra,MODIS,93,6.2,300.5,58.9,D,0
-2.919,-41.6918,328.6,1.2,1.1,2000-12-12,1316,Terra,MODIS,73,6.2,300,18.4,D,0
-2.946,-41.5087,345.2,1.2,1.1,2000-12-12,1316,Terra,MODIS,92,6.2,300.8,50.5,D,0
-2.9476,-41.4981,339.7,1.2,1.1,2000-12-12,1316,Terra,MODIS,88,6.2,300.8,38.5,D,0
-2.9712,-41.4044,351.4,1.2,1.1,2000-12-12,1316,Terra,MODIS,95,6.2,299.9,66.4,D,0
-2.9728,-41.3939,327.5,1.2,1.1,2000-12-12,1316,Terra,MODIS,74,6.2,301.2,14.8,D,0
-2.9735,-41.4108,321.7,1.2,1.1,2000-12-12,1316,Terra,MODIS,36,6.2,299.5,10.6,D,0
-2.9751,-41.4003,329.2,1.2,1.1,2000-12-12,1316,Terra,MODIS,59,6.2,300.5,20,D,0
-2.9011,-42.2264,319.2,1.3,1.1,2000-12-12,1316,Terra,MODIS,61,6.2,295.4,12.8,D,0
-2.9706,-41.7611,336.3,1.2,1.1,2000-12-12,1316,Terra,MODIS,85,6.2,301.7,32.8,D,0
-2.9722,-41.7502,328,1.2,1.1,2000-12-12,1316,Terra,MODIS,77,6.2,301.2,17.9,D,0
-2.9931,-41.9527,322.1,1.3,1.1,2000-12-12,1316,Terra,MODIS,67,6.2,296.5,11.5,D,0
-3.0031,-41.9542,328.2,1.3,1.1,2000-12-12,1316,Terra,MODIS,77,6.2,298.9,20.9,D,0
-3.0048,-41.943,336.3,1.3,1.1,2000-12-12,1316,Terra,MODIS,85,6.2,301.3,36.2,D,0
-3.025,-41.8094,322.5,1.2,1.1,2000-12-12,1316,Terra,MODIS,0,6.2,296.5,12.6,D,0
-2.5057,-45.5502,323,2.4,1.5,2000-12-12,1316,Terra,MODIS,71,6.2,291.6,41.4,D,0
-3.0107,-42.1772,361.3,1.3,1.1,2000-12-12,1316,Terra,MODIS,100,6.2,296.9,116.5,D,0
-3.159,-41.1802,335,1.1,1.1,2000-12-12,1316,Terra,MODIS,81,6.2,303.7,26,D,0
-3.1605,-41.1701,334.1,1.1,1.1,2000-12-12,1316,Terra,MODIS,82,6.2,304.9,24.1,D,0
-3.1695,-41.1092,326.2,1.1,1.1,2000-12-12,1316,Terra,MODIS,47,6.2,303.3,12.3,D,0
-3.171,-41.0991,335.6,1.1,1.1,2000-12-12,1316,Terra,MODIS,84,6.2,304,27.7,D,0
-3.036,-42.2166,320.3,1.3,1.1,2000-12-12,1316,Terra,MODIS,45,6.2,296.4,11.3,D,0
-3.0377,-42.2049,328.7,1.3,1.1,2000-12-12,1316,Terra,MODIS,76,6.2,297.7,23,D,0
-3.0411,-42.1816,332.6,1.3,1.1,2000-12-12,1316,Terra,MODIS,82,6.2,299,29.1,D,0
-3.4067,-39.6938,322.3,1,1,2000-12-12,1316,Terra,MODIS,35,6.2,299.7,9.8,D,0
-3.0355,-42.2107,328.7,1.3,1.1,2000-12-12,1316,Terra,MODIS,78,6.2,297.8,22.5,D,0
-3.0391,-42.1874,323.4,1.3,1.1,2000-12-12,1316,Terra,MODIS,70,6.2,298.7,14.4,D,0
-3.0408,-42.1759,327,1.3,1.1,2000-12-12,1316,Terra,MODIS,76,6.2,297.8,20.8,D,0
-3.075,-42.4345,323.1,1.4,1.2,2000-12-12,1316,Terra,MODIS,70,6.2,297.2,17.6,D,0
-3.0997,-42.2679,359.4,1.3,1.1,2000-12-12,1316,Terra,MODIS,99,6.2,297.3,113,D,0
-3.1014,-42.2561,330.7,1.3,1.1,2000-12-12,1316,Terra,MODIS,80,6.2,295.4,30.2,D,0
-3.3482,-40.5897,333.1,1.1,1,2000-12-12,1316,Terra,MODIS,81,6.2,300.4,24.3,D,0
-3.2385,-41.3975,326.9,1.2,1.1,2000-12-12,1316,Terra,MODIS,62,6.2,301.6,12.8,D,0
-3.3818,-40.601,325.9,1.1,1,2000-12-12,1316,Terra,MODIS,64,6.2,304.4,11.6,D,0
-3.3896,-40.612,351.1,1.1,1,2000-12-12,1316,Terra,MODIS,95,6.2,305.1,56.6,D,0
-3.3911,-40.6024,355.4,1.1,1,2000-12-12,1316,Terra,MODIS,97,6.2,301.3,67.4,D,0
-3.6409,-38.9819,334.1,1,1,2000-12-12,1316,Terra,MODIS,82,6.2,304.9,20.9,D,0
-3.1239,-42.5099,322.1,1.4,1.2,2000-12-12,1316,Terra,MODIS,66,6.2,297,16.1,D,0
-3.6499,-38.9832,342.8,1,1,2000-12-12,1316,Terra,MODIS,89,6.2,304.9,34.3,D,0
-3.6512,-38.9742,328.8,1,1,2000-12-12,1316,Terra,MODIS,62,6.2,305.5,13,D,0
-3.44,-40.4638,347.1,1.1,1,2000-12-12,1316,Terra,MODIS,92,6.2,304.5,48.1,D,0
-3.4415,-40.4541,334.6,1.1,1,2000-12-12,1316,Terra,MODIS,82,6.2,301,24,D,0
-3.2077,-42.1593,325.1,1.3,1.1,2000-12-12,1316,Terra,MODIS,73,6.2,294.8,17.7,D,0
-3.2825,-41.9333,337.7,1.3,1.1,2000-12-12,1316,Terra,MODIS,86,6.2,299,40.7,D,0
-3.2842,-41.9222,347.4,1.2,1.1,2000-12-12,1316,Terra,MODIS,93,6.2,296.3,64.1,D,0
-3.3125,-41.7355,326.8,1.2,1.1,2000-12-12,1316,Terra,MODIS,74,6.2,301.3,17.2,D,0
-3.3223,-41.7369,329.1,1.2,1.1,2000-12-12,1316,Terra,MODIS,78,6.2,301.7,21.1,D,0
-3.3611,-41.5454,331.1,1.2,1.1,2000-12-12,1316,Terra,MODIS,79,6.2,301.6,23.1,D,0
-3.5132,-40.6554,341.3,1.1,1,2000-12-12,1316,Terra,MODIS,88,6.2,305,32.3,D,0
-3.3744,-41.6562,323.8,1.2,1.1,2000-12-12,1316,Terra,MODIS,59,6.2,299.2,11.2,D,0
-3.376,-41.6455,330.4,1.2,1.1,2000-12-12,1316,Terra,MODIS,79,6.2,301.1,20.9,D,0
-3.3858,-41.6469,324.2,1.2,1.1,2000-12-12,1316,Terra,MODIS,70,6.2,302.3,12.7,D,0
-3.4499,-41.4361,357,1.2,1.1,2000-12-12,1316,Terra,MODIS,98,6.2,297.1,86.7,D,0
-3.5725,-40.6216,347.1,1.1,1,2000-12-12,1316,Terra,MODIS,82,6.2,301,45.8,D,0
-3.3795,-42.1035,322.7,1.3,1.1,2000-12-12,1316,Terra,MODIS,46,6.2,299.7,12.5,D,0
-3.3947,-42.0018,359.2,1.3,1.1,2000-12-12,1316,Terra,MODIS,99,6.2,301,100,D,0
-3.6532,-40.4587,326.4,1.1,1,2000-12-12,1316,Terra,MODIS,55,6.2,304,12.4,D,0
-2.9884,-45.0365,317.4,2.1,1.4,2000-12-12,1316,Terra,MODIS,47,6.2,291.5,21.1,D,0
-3.5089,-41.6554,347.7,1.2,1.1,2000-12-12,1316,Terra,MODIS,93,6.2,303.6,57.3,D,0
-3.4607,-42.0404,324.9,1.3,1.1,2000-12-12,1316,Terra,MODIS,70,6.2,299.2,15.9,D,0
-3.5186,-41.6568,370.7,1.2,1.1,2000-12-12,1316,Terra,MODIS,100,6.2,303.5,138.1,D,0
-3.5202,-41.6461,323,1.2,1.1,2000-12-12,1316,Terra,MODIS,62,6.2,301.1,10.4,D,0
-3.7476,-40.5074,334.3,1.1,1,2000-12-12,1316,Terra,MODIS,82,6.2,301.8,18.7,D,0
-3.749,-40.498,339.5,1.1,1,2000-12-12,1316,Terra,MODIS,87,6.2,303.3,27.9,D,0
-3.8441,-39.8521,335.9,1,1,2000-12-12,1316,Terra,MODIS,84,6.2,304.4,20.7,D,0
-3.7567,-40.496,326.5,1.1,1,2000-12-12,1316,Terra,MODIS,51,6.2,298.9,12.9,D,0
-3.5237,-42.2308,324,1.3,1.1,2000-12-12,1316,Terra,MODIS,70,6.2,298,13.9,D,0
-3.5255,-42.2192,333.5,1.3,1.1,2000-12-12,1316,Terra,MODIS,78,6.2,297.6,31,D,0
